TeamYear,Season,Team,G_x,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,wRC+,EV_x,BsR,Off,Def_x,WAR_x,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,BIZ,Plays,RZR,OOZ,FSR,FRM,ARM,DPR,RngR,ErrR,UZR,UZR/150,Def_y,W,L,SV,G_y,GS,IP,K/9,BB/9,HR/9,BABIP_y,LOB%,GB%,HR/FB,EV_y,ERA,FIP,xFIP,WAR_y
2012_Tigers,2012,Tigers,2248,6119,163,726,698,59,8.40%,18.00%,0.154,0.307,0.268,0.335,0.42200000000000004,0.32799999999999996,105,,-17.8,15.6,-27.2,20.5,12876,-8,1,-2,4,-10,0,-16,5.0,-29,2068,1734,0.838,427,-27.0,-6.7,-11.0,0.1,1.6,6.4,-2.9,-2.5,-7.7,88,74,40,582,162,1430.2,8.29,2.76,0.95,0.307,72.70%,43.40%,10.50%,,3.77,3.63,3.74,24.5
2010_Athletics,2010,Athletics,2255,6117,109,663,619,156,8.60%,17.30%,0.122,0.297,0.256,0.324,0.37799999999999995,0.313,95,,17.8,-20.9,1.0,20.3,12885,-1,5,-2,6,-8,10,56,0.0,73,2258,1913,0.847,418,32.0,-5.8,-6.0,7.8,17.2,6.0,25.0,2.6,29.7,81,81,38,585,162,1431.2,6.73,3.22,0.96,0.27399999999999997,75.10%,46.10%,9.70%,,3.58,4.13,4.08,13.7
2014_Rays,2014,Rays,2352,6205,117,612,586,63,8.50%,18.10%,0.12,0.287,0.247,0.317,0.36700000000000005,0.305,97,,1.0,-20.2,9.5,20.3,13173,9,1,-1,-4,-4,-4,-16,1.0,-26,2096,1702,0.812,500,25.0,24.2,1.7,-4.9,10.2,-0.1,6.9,0.3,53.2,77,85,37,656,162,1463.2,8.84,2.96,0.89,0.28600000000000003,74.10%,40.80%,9.10%,,3.56,3.56,3.62,14.1
2018_Diamondbacks,2018,Diamondbacks,2409,6157,176,693,658,79,9.10%,23.70%,0.162,0.28600000000000003,0.235,0.31,0.397,0.306,89,88.3,7.1,-76.4,79.2,20.3,13167,27,-1,0,2,-11,17,92,25.0,148,1963,1631,0.831,598,21.0,27.6,-15.8,-2.1,23.5,7.1,12.7,-1.6,15.7,82,80,39,735,162,1463.0,8.91,3.21,1.07,0.289,75.70%,47.30%,13.70%,89.2,3.73,3.91,3.81,12.9
2019_Angels,2019,Angels,2425,6251,220,769,734,65,9.40%,20.40%,0.175,0.281,0.247,0.324,0.42200000000000004,0.316,99,88.0,-6.1,-17.2,4.6,20.3,12984,-5,-1,-2,0,-7,-7,25,8.0,9,1991,1624,0.816,574,,-5.0,6.7,0.7,8.4,11.0,26.8,4.3,25.8,72,90,32,751,162,1442.2,8.76,3.59,1.67,0.29,70.90%,40.40%,17.00%,89.0,5.12,5.04,4.8,5.8
2006_Marlins,2006,Marlins,2354,6191,182,758,713,110,8.00%,20.20%,0.171,0.309,0.264,0.331,0.435,0.32899999999999996,96,,12.6,-18.3,20.0,20.2,12900,0,-1,5,3,2,-15,-16,,-13,2324,1879,0.809,372,,,-2.6,1.1,-17.2,-8.2,-26.9,-4.0,-12.9,78,84,41,600,162,1433.1,6.83,3.91,1.04,0.299,72.00%,42.70%,10.00%,,4.37,4.59,4.72,12.2
2012_Red Sox,2012,Red Sox,2317,6166,165,734,695,97,6.90%,19.40%,0.155,0.301,0.26,0.315,0.415,0.316,95,,2.6,-36.9,20.0,20.1,12987,12,-2,-3,6,1,4,49,7.0,64,2199,1857,0.8440000000000001,494,-17.0,6.2,-3.4,7.9,12.2,13.9,30.6,3.6,25.4,69,93,35,651,162,1443.0,7.33,3.3,1.19,0.29600000000000004,69.60%,46.40%,13.20%,,4.72,4.41,4.16,6.4
2006_Reds,2006,Reds,2335,6296,217,749,718,124,9.80%,18.90%,0.175,0.29,0.257,0.336,0.43200000000000005,0.332,94,,16.4,-36.6,31.1,19.8,13011,0,3,2,-5,9,-9,-48,,-47,2435,1978,0.812,344,,,8.2,1.1,-7.5,-14.6,-12.8,-0.2,-5.8,80,82,36,638,162,1445.2,6.56,2.89,1.33,0.301,72.10%,41.50%,12.20%,,4.53,4.69,4.47,14.7
2011_Royals,2011,Royals,2134,6267,129,730,705,153,7.10%,16.10%,0.14,0.311,0.275,0.32899999999999996,0.415,0.325,101,,0.7,4.8,-25.3,19.8,13062,-16,0,4,-7,19,8,-1,5.0,16,2312,1939,0.8390000000000001,453,5.0,-11.6,19.3,-5.6,-20.2,4.9,-1.6,2.3,3.9,71,91,37,582,162,1451.1,6.7,3.45,1.01,0.299,71.50%,43.90%,9.90%,,4.45,4.27,4.24,10.7
2006_Mariners,2006,Mariners,2259,6213,172,756,703,106,6.50%,15.70%,0.153,0.3,0.272,0.325,0.424,0.322,95,,4.0,-37.7,26.5,19.7,13020,0,-9,1,4,7,-1,50,,54,2377,1979,0.833,395,,,12.6,5.5,23.9,0.1,42.0,8.3,46.0,78,84,47,591,162,1446.2,6.64,3.48,1.14,0.297,71.10%,42.90%,10.70%,,4.6,4.59,4.61,13.4
2019_Indians,2019,Indians,2321,6124,223,769,731,103,9.20%,21.80%,0.183,0.289,0.25,0.32299999999999995,0.43200000000000005,0.319,94,89.5,4.3,-45.7,31.9,19.7,12939,20,7,1,0,8,11,17,19.0,82,1881,1542,0.82,550,,13.0,13.5,-0.5,8.1,11.8,32.9,7.0,38.9,93,69,42,684,162,1437.2,9.44,2.82,1.3,0.29100000000000004,76.00%,39.70%,13.60%,88.6,3.79,4.06,4.3,21.9
2006_Astros,2006,Astros,2393,6326,174,735,708,79,9.20%,17.00%,0.154,0.28600000000000003,0.255,0.332,0.409,0.322,90,,5.7,-82.5,74.7,19.7,13218,0,3,-3,4,3,7,38,,56,2384,1997,0.838,400,,,-2.3,4.5,25.9,8.8,37.0,4.8,35.0,82,80,42,659,162,1468.2,7.11,2.94,1.12,0.28600000000000003,72.80%,45.20%,11.60%,,4.09,4.27,4.16,19.2
2013_Rangers,2013,Rangers,2321,6196,176,730,691,149,7.50%,17.20%,0.15,0.294,0.262,0.32299999999999995,0.41200000000000003,0.32299999999999995,97,,2.0,-22.7,3.9,19.7,13170,-1,-2,1,3,8,0,12,3.0,29,2127,1775,0.835,506,26.0,-9.9,11.4,1.2,20.1,-2.2,30.5,6.0,33.1,91,72,46,638,163,1463.1,8.05,3.06,0.97,0.293,75.50%,42.80%,10.70%,,3.63,3.77,3.75,21.2
2017_Diamondbacks,2017,Diamondbacks,2360,6224,220,812,776,103,9.30%,23.40%,0.19,0.306,0.254,0.32899999999999996,0.445,0.32899999999999996,95,88.0,12.4,-27.9,21.1,19.7,12969,10,-1,-1,-1,-15,0,21,0.0,13,2007,1639,0.8170000000000001,497,-8.0,3.5,-10.2,-1.6,0.2,-10.1,-21.7,-5.6,-19.7,93,69,43,675,162,1441.0,9.26,3.22,1.07,0.294,74.20%,48.10%,13.10%,87.9,3.67,3.8,3.86,22.9
2015_Rays,2015,Rays,2479,6071,167,644,612,87,7.20%,21.60%,0.154,0.3,0.252,0.314,0.406,0.313,100,87.9,-13.4,-16.5,2.5,19.6,13080,2,-6,2,-2,8,6,4,14.0,14,2016,1633,0.81,609,17.0,3.6,10.6,-0.4,12.5,-7.7,15.0,3.9,15.0,80,82,60,692,162,1453.1,8.39,2.95,1.08,0.284,75.10%,41.80%,11.20%,88.9,3.74,3.91,3.94,14.7
2011_Dodgers,2011,Dodgers,2304,6094,117,644,613,126,8.20%,17.80%,0.11800000000000001,0.299,0.257,0.322,0.375,0.307,95,,10.2,-24.4,24.3,19.6,12888,-12,0,-1,0,5,7,-5,1.0,-1,2018,1700,0.8420000000000001,405,-5.0,-15.3,5.3,-2.1,0.8,3.6,7.6,1.8,-23.2,82,79,40,622,161,1432.0,7.95,3.19,0.83,0.285,74.10%,42.80%,8.80%,,3.56,3.61,3.72,20.0
2009_Reds,2009,Reds,2314,6187,158,673,637,96,8.60%,18.20%,0.147,0.282,0.247,0.318,0.39399999999999996,0.313,84,,5.2,-118.2,119.4,19.5,13125,0,0,1,-3,13,3,9,,34,2264,1906,0.8420000000000001,479,20.0,25.1,14.0,1.4,29.1,3.7,48.2,8.7,61.1,78,84,41,640,162,1458.1,6.6,3.56,1.16,0.28300000000000003,74.40%,42.10%,10.90%,,4.18,4.63,4.5,8.2
2009_Blue Jays,2009,Blue Jays,2202,6362,209,798,766,73,8.60%,16.20%,0.174,0.29,0.266,0.33299999999999996,0.44,0.337,101,,12.2,21.8,-50.0,19.5,13059,0,1,5,-4,10,5,33,,46,2275,1908,0.8390000000000001,445,16.0,-1.7,0.5,-5.7,-48.1,12.6,-40.8,-5.7,-33.6,75,87,25,607,162,1451.0,7.33,3.42,1.12,0.308,72.20%,45.00%,11.60%,,4.47,4.35,4.13,15.6
2006_Nationals,2006,Nationals,2430,6283,164,746,695,123,9.50%,18.40%,0.156,0.301,0.262,0.33799999999999997,0.418,0.327,96,,3.3,-27.4,18.8,19.5,12927,0,-7,-5,-13,8,-2,-29,,-50,2455,1996,0.813,381,,,6.1,-6.8,1.2,-15.6,-15.1,-2.0,-24.1,71,91,32,679,162,1436.1,6.02,3.66,1.21,0.292,69.00%,39.60%,10.20%,,5.03,4.97,5.08,4.6
2017_Reds,2017,Reds,2321,6213,219,753,715,120,9.10%,21.40%,0.179,0.294,0.253,0.32899999999999996,0.433,0.325,95,85.5,-5.3,-47.4,38.7,19.4,12870,-20,7,6,0,17,8,15,6.0,52,2039,1646,0.807,537,14.0,-17.1,10.9,3.5,-4.5,2.0,11.9,4.0,20.9,68,94,33,666,162,1430.0,8.18,3.97,1.56,0.29600000000000004,71.10%,44.60%,16.80%,87.2,5.17,5.08,4.66,5.3
2013_Royals,2013,Royals,2236,6093,112,648,620,153,6.90%,17.20%,0.11900000000000001,0.3,0.26,0.315,0.379,0.305,89,,18.2,-57.6,39.6,19.4,13035,-9,3,2,5,15,15,30,-2.0,67,2144,1805,0.8420000000000001,548,50.0,-9.0,17.7,4.4,33.4,4.8,60.3,11.6,68.0,86,76,52,589,162,1448.1,7.51,2.91,0.96,0.29,76.90%,41.80%,10.00%,,3.45,3.83,3.9,17.5
2012_Athletics,2012,Athletics,2247,6183,195,713,676,122,8.90%,22.40%,0.166,0.281,0.23800000000000002,0.31,0.40399999999999997,0.311,97,,19.4,0.4,-24.4,19.4,13230,-12,-2,3,-2,11,4,-6,2.0,6,2254,1881,0.835,486,4.0,-12.0,9.8,1.5,4.0,-14.5,0.8,1.8,8.9,94,68,47,624,162,1470.0,6.96,2.83,0.9,0.27899999999999997,75.40%,41.70%,9.10%,,3.5,3.89,4.2,19.5
2013_Diamondbacks,2013,Diamondbacks,2349,6334,130,685,647,62,8.20%,18.00%,0.133,0.301,0.259,0.32299999999999995,0.391,0.314,93,,-18.5,-69.5,59.4,19.4,13455,6,-4,-1,-2,11,-5,61,-5.0,69,2190,1833,0.8370000000000001,559,44.0,8.6,10.9,-1.0,-2.2,16.1,23.8,4.8,22.4,81,81,38,689,162,1495.0,7.33,2.92,1.06,0.292,74.50%,46.00%,12.20%,,3.92,4.04,3.83,8.5
2008_Twins,2008,Twins,2287,6331,111,829,791,102,8.40%,15.50%,0.129,0.316,0.27899999999999997,0.34,0.408,0.32799999999999996,99,,12.3,4.6,-30.5,19.3,13131,0,1,-3,5,4,0,-35,,-25,2541,2083,0.82,385,,4.7,-4.7,1.7,-4.8,-6.1,-13.9,-2.4,-12.4,88,75,42,648,163,1459.0,6.14,2.5,1.13,0.301,72.00%,42.00%,10.20%,,4.18,4.3,4.29,12.8
2009_Marlins,2009,Marlins,2394,6312,159,772,727,75,9.00%,19.40%,0.14800000000000002,0.316,0.268,0.34,0.41600000000000004,0.332,98,,4.5,-16.3,12.0,19.3,13017,0,-1,-3,-5,-4,-16,-32,,-69,2242,1827,0.815,446,-42.0,-2.4,-2.2,-3.2,0.3,-10.9,-16.1,-2.9,-25.7,87,75,45,692,162,1446.1,7.77,3.74,1.0,0.298,70.70%,43.30%,9.90%,,4.32,4.15,4.18,14.1
2006_White Sox,2006,White Sox,2286,6318,236,868,839,93,7.90%,16.70%,0.184,0.305,0.28,0.342,0.46399999999999997,0.34600000000000003,103,,-8.4,14.3,-34.1,19.3,13041,0,4,-2,2,-7,-11,-17,,-36,2510,2053,0.818,355,,,-14.3,-2.0,-4.9,5.4,-15.9,-4.9,-21.9,90,72,46,560,162,1449.0,6.29,2.69,1.24,0.295,70.50%,42.90%,11.20%,,4.61,4.56,4.5,19.2
2016_Angels,2016,Angels,2419,6041,156,717,686,73,7.80%,16.40%,0.145,0.289,0.26,0.322,0.405,0.314,99,88.4,-16.8,-27.2,6.4,19.2,12792,0,1,3,-1,4,13,-1,17.0,38,2129,1690,0.794,562,0.0,-6.9,5.9,1.1,25.5,-6.8,25.7,4.7,34.7,74,88,29,689,162,1421.1,7.19,3.15,1.32,0.301,75.00%,40.80%,12.50%,88.7,4.28,4.62,4.66,8.0
2016_Rays,2016,Rays,2281,6046,216,672,647,60,7.40%,24.50%,0.182,0.293,0.243,0.307,0.426,0.315,98,89.1,-0.4,-12.9,-9.0,19.1,12837,8,1,-2,1,1,1,-12,20.0,16,1956,1517,0.7759999999999999,596,-13.0,10.7,-3.4,-2.1,9.1,-7.0,-3.4,-1.2,-8.4,68,94,42,647,162,1426.1,8.56,3.1,1.33,0.297,74.20%,41.00%,13.10%,89.3,4.2,4.26,4.22,10.6
2015_Indians,2015,Indians,2285,6109,141,669,640,86,8.70%,18.90%,0.14400000000000002,0.299,0.256,0.325,0.401,0.315,97,88.3,8.1,-15.9,-4.5,19.1,12894,-3,0,2,-1,0,2,-5,16.0,15,2005,1680,0.838,495,-7.0,0.0,-0.4,2.3,5.7,3.4,10.9,1.8,12.9,81,80,38,637,161,1432.2,8.84,2.67,1.01,0.28800000000000003,72.80%,44.50%,11.70%,88.5,3.68,3.62,3.57,21.1
2008_Orioles,2008,Orioles,2340,6211,172,782,750,81,8.60%,15.90%,0.162,0.29600000000000004,0.267,0.33299999999999996,0.429,0.33299999999999996,98,,-5.1,-17.1,-7.7,19.0,12798,0,2,-2,-3,16,2,-32,,-22,2537,2078,0.8190000000000001,403,,3.3,12.2,-5.1,0.4,3.5,10.9,2.8,4.0,68,93,35,653,161,1422.0,5.84,4.35,1.16,0.298,70.10%,44.60%,10.70%,,5.15,5.14,5.04,3.4
2009_Rangers,2009,Rangers,2158,6127,224,784,748,149,7.70%,20.50%,0.185,0.29600000000000004,0.26,0.32,0.445,0.331,92,,9.1,-49.5,24.6,19.0,12912,0,-1,4,6,-9,1,20,,19,2315,1967,0.85,445,20.0,8.9,-6.0,4.0,28.4,0.5,26.9,2.8,31.2,87,75,45,598,162,1434.2,6.37,3.33,1.07,0.28800000000000003,72.10%,42.50%,10.00%,,4.38,4.49,4.5,14.9
2011_Phillies,2011,Phillies,2203,6279,153,713,693,96,8.60%,16.30%,0.142,0.28300000000000003,0.253,0.32299999999999995,0.395,0.315,96,,3.5,-29.3,17.9,19.0,13293,-10,-3,-5,0,-3,-3,-30,0.0,-56,2175,1836,0.8440000000000001,402,27.0,-11.1,-1.3,-4.5,-10.4,11.3,-4.9,-1.4,-12.1,102,60,47,556,162,1477.0,7.92,2.46,0.73,0.28600000000000003,77.50%,46.50%,8.30%,,3.02,3.24,3.41,29.5
2009_Rockies,2009,Rockies,2352,6241,190,804,760,106,10.60%,20.50%,0.18,0.305,0.261,0.34299999999999997,0.441,0.341,96,,5.3,-29.4,22.8,18.9,12945,0,1,-3,2,-6,6,16,,12,2242,1868,0.833,436,39.0,1.7,-5.7,2.3,-25.9,10.4,-18.8,-3.1,-22.0,92,70,45,646,162,1438.1,7.22,3.3,0.88,0.299,71.30%,47.30%,9.90%,,4.24,3.96,3.99,21.0
2016_Pirates,2016,Pirates,2458,6261,153,729,696,110,9.00%,21.30%,0.14400000000000002,0.311,0.257,0.332,0.402,0.318,98,88.0,-6.7,-26.3,15.6,18.8,13056,2,6,-1,2,10,-8,-30,26.0,-6,2140,1700,0.794,568,-8.0,8.5,10.0,-1.2,-26.0,-8.2,-25.4,-1.9,-32.4,78,83,51,687,162,1450.2,7.64,3.31,1.12,0.306,72.50%,46.90%,13.00%,88.3,4.22,4.3,4.28,9.0
2017_Angels,2017,Angels,2392,6073,186,710,678,136,8.60%,19.70%,0.155,0.27699999999999997,0.243,0.315,0.397,0.307,92,86.9,1.4,-61.3,42.6,18.8,12966,16,3,4,7,-3,3,23,-9.0,46,2134,1738,0.8140000000000001,522,19.0,24.7,-0.4,3.7,15.4,10.6,29.3,4.2,37.3,80,82,43,705,162,1440.2,8.2,2.94,1.4,0.289,74.90%,41.60%,14.10%,88.4,4.2,4.43,4.37,11.0
2014_Royals,2014,Royals,2273,6058,95,651,604,153,6.30%,16.30%,0.113,0.302,0.263,0.314,0.376,0.306,92,,4.8,-48.1,28.1,18.8,13056,-9,4,4,-4,5,6,24,-5.0,27,2286,1880,0.8220000000000001,541,42.0,-13.1,9.9,-7.1,41.8,7.2,51.8,7.1,65.5,89,73,53,613,162,1450.2,7.25,2.73,0.79,0.292,73.90%,43.10%,8.20%,,3.51,3.69,3.88,17.2
2013_Padres,2013,Padres,2359,6122,146,618,578,118,7.60%,21.40%,0.133,0.294,0.245,0.308,0.37799999999999995,0.302,94,,8.8,-35.6,24.4,18.6,13095,6,-5,6,-3,-7,2,9,-1.0,-4,2199,1829,0.8320000000000001,521,-24.0,-3.0,-5.8,-7.4,-16.6,14.6,-15.2,-3.8,-6.4,76,86,40,650,162,1455.0,7.24,3.25,0.96,0.292,72.50%,45.80%,10.80%,,3.98,4.0,3.96,8.4
2016_Rockies,2016,Rockies,2369,6236,204,845,805,66,7.90%,21.30%,0.182,0.326,0.275,0.336,0.457,0.33899999999999997,94,88.5,1.1,-44.8,32.2,18.5,12864,-10,0,1,-1,-3,-6,15,19.0,11,2123,1653,0.779,643,27.0,2.8,2.4,-4.7,-6.9,2.3,-6.9,-1.1,-8.9,75,87,37,695,162,1429.1,7.7,3.44,1.14,0.317,68.00%,49.10%,14.10%,88.4,4.92,4.38,4.23,13.1
2011_Braves,2011,Braves,2322,6169,173,641,606,77,8.20%,20.40%,0.14400000000000002,0.284,0.243,0.308,0.387,0.306,91,,-4.8,-70.2,57.9,18.5,13317,31,-1,0,-2,-8,-8,21,2.0,23,2163,1814,0.8390000000000001,476,7.0,39.6,-3.7,0.5,-21.8,5.9,-19.2,-3.2,-18.7,89,73,52,672,162,1479.2,8.1,3.17,0.76,0.28800000000000003,75.20%,47.50%,9.20%,,3.49,3.49,3.54,14.2
2008_Marlins,2008,Marlins,2361,6206,208,770,741,76,8.70%,22.10%,0.179,0.3,0.254,0.326,0.433,0.33,96,,5.7,-27.6,14.2,18.5,12918,0,1,-4,-3,1,-1,12,,-10,2272,1882,0.828,392,,-19.3,-3.2,-0.3,15.9,-8.2,4.2,0.0,-7.8,84,77,36,672,161,1435.1,7.07,3.67,1.01,0.29,70.60%,41.70%,9.80%,,4.44,4.37,4.42,15.1
2006_Royals,2006,Royals,2272,6229,124,757,718,65,7.60%,16.70%,0.14,0.311,0.271,0.332,0.41100000000000003,0.32299999999999995,92,,3.0,-64.7,37.7,18.3,12837,0,1,3,9,-3,0,21,,30,2556,2136,0.836,357,,,5.6,2.1,44.5,-1.7,50.6,7.6,58.6,62,100,35,635,162,1426.1,5.7,4.02,1.34,0.311,67.10%,42.20%,12.10%,,5.67,5.29,5.09,0.5
2018_Mariners,2018,Mariners,2373,6087,176,677,644,79,7.10%,20.10%,0.154,0.295,0.254,0.314,0.408,0.313,100,88.7,-7.0,-7.1,-17.4,18.2,13038,3,4,2,13,7,1,-63,17.0,-18,2087,1660,0.795,638,11.0,6.9,-4.0,7.4,-14.9,1.1,-10.4,-1.4,-7.4,89,73,60,699,162,1448.2,8.25,2.49,1.21,0.295,72.50%,42.50%,12.70%,88.8,4.13,4.05,4.06,16.0
2017_Red Sox,2017,Red Sox,2334,6338,168,785,735,106,9.00%,19.30%,0.149,0.3,0.258,0.32899999999999996,0.40700000000000003,0.316,91,87.3,4.9,-64.0,30.2,18.2,13341,31,-1,6,-4,5,15,23,6.0,79,1930,1581,0.8190000000000001,529,19.0,12.3,0.7,-5.2,32.1,0.1,27.7,3.1,38.7,93,69,39,677,162,1482.1,9.59,2.82,1.18,0.303,75.70%,41.00%,12.70%,87.5,3.73,3.78,3.91,23.2
2011_Giants,2011,Giants,2370,6091,121,570,534,85,7.40%,18.40%,0.126,0.281,0.242,0.303,0.368,0.295,88,,-6.5,-87.6,74.2,18.1,13212,30,1,6,1,1,-8,-1,1.0,29,2045,1732,0.847,501,-9.0,28.2,0.8,0.5,1.7,2.0,5.0,0.9,14.5,86,76,52,642,162,1468.0,8.07,3.43,0.59,0.28300000000000003,74.40%,46.40%,6.90%,,3.21,3.33,3.66,17.3
2014_Yankees,2014,Yankees,2288,6082,147,633,591,112,7.40%,18.60%,0.135,0.282,0.245,0.307,0.38,0.305,94,,3.2,-38.8,11.7,18.1,13077,14,1,0,-4,-4,-4,-7,13.0,7,2105,1705,0.81,547,-13.0,20.1,-1.3,-6.6,16.3,-6.3,2.0,-0.8,9.2,84,78,48,637,162,1453.0,8.49,2.47,1.02,0.298,73.30%,43.70%,11.30%,,3.75,3.67,3.43,17.5
2014_Cardinals,2014,Cardinals,2324,6086,105,619,585,57,7.70%,18.60%,0.11599999999999999,0.3,0.253,0.32,0.369,0.308,95,,-15.5,-49.3,29.9,18.1,13038,-18,2,0,6,-3,1,48,3.0,54,2109,1736,0.823,493,-7.0,-3.9,-9.1,4.8,5.4,-2.2,-1.0,-1.5,-6.8,90,72,55,647,162,1448.2,7.59,2.92,0.76,0.28600000000000003,74.40%,45.40%,8.60%,,3.5,3.65,3.77,15.9
2007_Cardinals,2007,Cardinals,2440,6211,141,725,690,56,8.10%,14.60%,0.132,0.303,0.27399999999999997,0.337,0.405,0.326,94,,-12.7,-61.5,40.6,18.0,12921,0,3,4,-3,-1,8,29,,48,2476,2020,0.816,430,,,-0.6,-3.1,23.1,-17.7,1.8,0.0,11.8,78,84,34,678,162,1435.2,5.92,3.19,1.05,0.293,68.10%,43.50%,9.60%,,4.67,4.66,4.67,9.8
2015_Red Sox,2015,Red Sox,2268,6237,161,748,706,71,7.70%,18.40%,0.149,0.305,0.265,0.325,0.415,0.321,99,88.6,1.4,-6.2,-28.9,17.9,13035,-7,-1,3,-8,7,-12,12,-5.0,-2,2137,1760,0.8240000000000001,571,2.0,-8.1,-5.2,0.1,-8.0,5.2,-7.9,-1.8,1.1,78,84,40,637,162,1448.1,7.57,2.97,1.11,0.305,71.60%,44.10%,11.60%,88.1,4.34,4.17,4.14,11.8
2015_Nationals,2015,Nationals,2245,6117,177,703,665,57,8.80%,22.00%,0.151,0.3,0.251,0.321,0.40299999999999997,0.315,96,89.3,-2.3,-29.9,9.4,17.9,12912,6,2,1,1,1,-4,-22,-8.0,-23,2069,1667,0.8059999999999999,469,-14.0,-4.5,-8.5,-0.2,-11.3,-0.1,-20.2,-4.4,-14.2,83,79,41,630,162,1434.2,8.42,2.28,0.91,0.3,72.70%,44.70%,10.30%,87.6,3.62,3.45,3.58,22.2
2014_Mets,2014,Mets,2294,6145,125,629,602,101,8.40%,20.60%,0.126,0.28600000000000003,0.239,0.308,0.364,0.299,92,,-0.4,-56.3,32.6,17.8,13173,-1,-3,-3,-4,2,-7,30,-6.0,12,2197,1800,0.8190000000000001,494,-28.0,1.7,0.5,0.0,-3.0,3.8,1.3,0.3,-5.1,79,83,42,651,162,1463.2,8.01,3.13,0.87,0.295,75.70%,45.80%,9.90%,,3.49,3.75,3.7,12.7
2018_Pirates,2018,Pirates,2293,6066,157,692,665,70,7.80%,20.30%,0.154,0.298,0.254,0.317,0.40700000000000003,0.312,95,88.2,-13.3,-48.0,29.1,17.7,12906,-11,0,5,2,11,-12,-35,22.0,-10,1996,1616,0.81,574,1.0,-10.1,11.9,-0.1,-11.0,-3.5,-2.8,1.8,3.2,82,79,40,641,161,1434.0,8.38,3.12,1.09,0.29600000000000004,73.60%,43.40%,12.10%,88.8,4.0,4.06,4.14,15.1
2015_Orioles,2015,Orioles,2249,6007,217,713,686,44,7.00%,22.20%,0.171,0.29100000000000004,0.25,0.307,0.42100000000000004,0.315,97,88.8,-4.9,-24.2,-5.9,17.7,12912,-4,4,0,4,15,16,-27,0.0,6,2104,1701,0.8079999999999999,546,18.0,-2.3,13.1,4.1,-14.2,8.3,11.3,3.9,11.3,81,81,43,615,162,1434.2,7.73,3.03,1.09,0.298,73.60%,45.20%,12.00%,88.5,4.05,4.11,4.04,15.8
2007_Devil Rays,2007,Devil Rays,2229,6280,187,782,750,131,8.70%,21.10%,0.165,0.318,0.268,0.336,0.433,0.335,103,,8.4,29.3,-66.0,17.6,12867,0,0,-3,1,12,-6,-89,,-82,2406,1905,0.792,334,,,8.7,-2.3,-49.4,-5.3,-48.2,-5.5,-50.2,66,96,28,645,162,1429.2,7.52,3.58,1.25,0.331,66.80%,41.80%,11.10%,,5.53,4.7,4.47,9.2
2008_Angels,2008,Angels,2229,6155,159,765,721,129,7.80%,16.00%,0.145,0.299,0.268,0.33,0.413,0.324,96,,-1.0,-31.0,-6.5,17.6,13062,0,0,-4,7,-10,16,-15,,-10,2354,1947,0.8270000000000001,417,,1.4,-0.9,3.0,3.2,3.9,9.2,1.3,4.8,100,62,66,545,162,1451.1,6.86,2.83,0.99,0.29600000000000004,73.00%,44.30%,9.80%,,4.0,4.12,4.17,17.5
2013_Nationals,2013,Nationals,2241,6047,161,656,621,88,7.70%,19.70%,0.146,0.292,0.251,0.313,0.39799999999999996,0.311,94,,3.1,-34.9,16.3,17.6,13011,2,0,-4,4,-6,11,-18,-5.0,-17,2127,1779,0.836,465,12.0,-1.5,0.6,6.6,-12.2,-11.6,-16.5,-1.2,-19.0,86,76,47,602,162,1445.2,7.69,2.52,0.88,0.29100000000000004,73.60%,45.00%,9.80%,,3.59,3.55,3.64,17.3
2017_Athletics,2017,Athletics,2350,6126,234,739,708,57,9.20%,24.30%,0.19,0.294,0.24600000000000002,0.319,0.436,0.32299999999999995,103,88.4,-5.5,19.9,-53.6,17.5,12879,1,1,-4,-4,-10,-5,-26,3.0,-49,2219,1832,0.826,497,-37.0,0.2,-15.0,-3.0,-11.4,-6.0,-35.4,-6.7,-42.4,75,87,35,687,162,1431.0,7.56,3.16,1.32,0.294,68.90%,44.90%,13.90%,88.2,4.67,4.57,4.54,9.6
2009_Diamondbacks,2009,Diamondbacks,2301,6269,173,720,686,102,9.10%,20.70%,0.165,0.299,0.253,0.324,0.418,0.324,89,,13.1,-75.0,53.6,17.5,13029,0,6,-3,-2,-11,-20,20,,-12,2263,1879,0.83,488,-4.0,18.8,-1.2,-0.6,16.9,-9.6,5.4,0.4,-1.7,70,92,36,645,162,1447.2,7.2,3.26,1.04,0.298,69.80%,43.20%,10.30%,,4.44,4.2,4.17,13.5
2015_Mariners,2015,Mariners,2407,6131,198,656,624,69,7.80%,21.80%,0.162,0.292,0.249,0.311,0.41100000000000003,0.313,100,89.9,-23.1,-21.0,-15.8,17.4,13167,14,-2,2,-4,-11,-3,-42,-12.0,-61,2253,1831,0.813,475,-9.0,14.3,-9.2,-0.1,-17.2,10.6,-16.0,-3.5,-10.0,76,86,45,671,162,1463.0,7.89,3.02,1.11,0.298,72.80%,46.30%,12.50%,88.6,4.16,4.14,3.99,9.1
